grupo,tempo_em_dias,n_risco,n_evento,n_censura,survival_prob,hazard_step,tempo_anos,n_inicial,tempo_max_dias
GERAL,4485,16176410,1555,3026,0.5311769334423224,9.612763276895183e-05,12.279260780287474,67175202,49086
GERAL,4486,16171829,1657,3041,0.5311225079238041,0.00010246212719662074,12.281998631074606,67175202,49086
GERAL,4487,16167131,1724,245,0.5310658710843017,0.00010663611249268655,12.284736481861739,67175202,49086
GERAL,4488,16165162,1361,302,0.5310211588413594,8.419340307260762e-05,12.28747433264887,67175202,49086
GERAL,4489,16163499,1254,2539,0.5309799610454373,7.758221162385694e-05,12.290212183436003,67175202,49086
GERAL,4490,16159706,1037,2961,0.5309458870208478,6.417195956411583e-05,12.292950034223136,67175202,49086
GERAL,4491,16155708,1042,3097,0.530911642429755,6.449732812700006e-05,12.295687885010267,67175202,49086
GERAL,4492,16151569,1366,3197,0.5308667412004342,8.457382685236338e-05,12.2984257357974,67175202,49086
GERAL,4493,16147006,1607,3126,0.5308139076997153,9.952309425041398e-05,12.301163586584531,67175202,49086
GERAL,4494,16142273,2003,233,0.5307480421145451,0.00012408413610648264,12.303901437371664,67175202,49086
GERAL,4495,16140037,1429,316,0.5307010509612917,8.853759133265928e-05,12.306639288158795,67175202,49086
GERAL,4496,16138292,1219,2858,0.5306609646509732,7.553463526375654e-05,12.309377138945928,67175202,49086
GERAL,4497,16134215,1045,3264,0.5306265941713397,6.476918771691092e-05,12.31211498973306,67175202,49086
GERAL,4498,16129906,1056,2343,0.5305918548688636,6.546845344294009e-05,12.314852840520192,67175202,49086
GERAL,4499,16126507,1505,3267,0.5305423375901636,9.332461146111802e-05,12.317590691307323,67175202,49086
GERAL,4500,16121735,1576,3297,0.530490473772526,9.775622785016626e-05,12.320328542094456,67175202,49086
GERAL,4501,16116862,1946,228,0.5304264207042574,0.00012074310743617461,12.323066392881588,67175202,49086
GERAL,4502,16114688,1539,216,0.5303757634242986,9.550293496219101e-05,12.32580424366872,67175202,49086
GERAL,4503,16112933,1326,231,0.5303321166057895,8.22941422272407e-05,12.328542094455852,67175202,49086
GERAL,4504,16111376,1141,2794,0.5302945587370483,7.081952528449463e-05,12.331279945242985,67175202,49086
GERAL,4505,16107441,1096,3145,0.5302584758585591,6.804308642198347e-05,12.334017796030116,67175202,49086
GERAL,4506,16103200,1467,3474,0.5302101693614601,9.10999056088231e-05,12.336755646817249,67175202,49086
GERAL,4507,16098259,1617,2956,0.5301569120592974,0.00010044564446378954,12.33949349760438,67175202,49086
GERAL,4508,16093686,1942,204,0.5300929388512194,0.00012066844102712082,12.342231348391513,67175202,49086
GERAL,4509,16091540,1496,279,0.5300436571145727,9.29681062222758e-05,12.344969199178644,67175202,49086
GERAL,4510,16089765,1286,2936,0.5300012925341671,7.992658687059755e-05,12.347707049965777,67175202,49086
GERAL,4511,16085543,1034,3149,0.529967223349404,6.428132391924848e-05,12.350444900752908,67175202,49086
GERAL,4512,16081360,971,3243,0.5299352236818465,6.038046533377774e-05,12.353182751540041,67175202,49086
GERAL,4513,16077146,1452,3335,0.5298873628273898,9.031453716971906e-05,12.355920602327172,67175202,49086
GERAL,4514,16072359,1690,3381,0.5298316454530343,0.00010514946810234888,12.358658453114305,67175202,49086
GERAL,4515,16067288,1965,230,0.529766848009725,0.00012229817502493266,12.361396303901437,67175202,49086
GERAL,4516,16065093,1635,251,0.5297129318079018,0.00010177345378579508,12.36413415468857,67175202,49086
GERAL,4517,16063207,1283,2846,0.5296706225920952,7.98719707714655e-05,12.366872005475702,67175202,49086
GERAL,4518,16059078,1036,3260,0.5296364525877522,6.451179824894057e-05,12.369609856262834,67175202,49086
GERAL,4519,16054782,1006,3441,0.5296032653248355,6.266045842291723e-05,12.372347707049967,67175202,49086
GERAL,4520,16050335,1430,3486,0.52955608047359,8.909471359943578e-05,12.375085557837098,67175202,49086
GERAL,4521,16045419,1775,2001,0.5294974991400119,0.00011062347452565744,12.37782340862423,67175202,49086
GERAL,4522,16041643,1905,236,0.5294346195000734,0.00011875342195310044,12.380561259411362,67175202,49086
GERAL,4523,16039502,1550,302,0.5293834568355328,9.663641676655547e-05,12.383299110198495,67175202,49086
GERAL,4524,16037650,1344,2908,0.5293390930187649,8.38028015326435e-05,12.386036960985626,67175202,49086
GERAL,4525,16033398,946,3290,0.5293078610377466,5.9001841032075674e-05,12.388774811772759,67175202,49086
GERAL,4526,16029162,1087,3579,0.5292719666070242,6.781390068925625e-05,12.39151266255989,67175202,49086
GERAL,4527,16024496,1410,3870,0.5292253958148498,8.79902868708008e-05,12.394250513347023,67175202,49086
GERAL,4528,16019216,1627,2620,0.529171644762427,0.00010156551981070734,12.396988364134154,67175202,49086
GERAL,4529,16014969,1985,248,0.5291060557678523,0.0001239465402649234,12.399726214921287,67175202,49086
GERAL,4530,16012736,1536,286,0.5290553019865085,9.592364477875611e-05,12.402464065708418,67175202,49086
GERAL,4531,16010914,1243,2963,0.5290142290196329,7.763454353698983e-05,12.405201916495551,67175202,49086
GERAL,4532,16006708,999,3525,0.5289812125358694,6.24113340482003e-05,12.407939767282683,67175202,49086
GERAL,4533,16002184,982,3497,0.5289487507449845,6.136662345589827e-05,12.410677618069816,67175202,49086
GERAL,4534,15997705,1417,3405,0.5289018990009496,8.857520500596804e-05,12.413415468856947,67175202,49086
GERAL,4535,15992883,1841,3126,0.5288410151442954,0.00011511370401446693,12.41615331964408,67175202,49086
GERAL,4536,15987916,1987,226,0.5287752900618586,0.0001242813634997832,12.41889117043121,67175202,49086
GERAL,4537,15985703,1520,205,0.5287250114822495,9.508496435846456e-05,12.421629021218344,67175202,49086
GERAL,4538,15983978,1259,2841,0.5286833657298933,7.876637467844362e-05,12.424366872005475,67175202,49086
GERAL,4539,15979878,1055,3362,0.5286484617743784,6.602052906786898e-05,12.427104722792608,67175202,49086
GERAL,4540,15975461,1066,3359,0.5286131864693182,6.672733888555704e-05,12.429842573579739,67175202,49086
GERAL,4541,15971036,1450,3263,0.5285651940209648,9.078935142341424e-05,12.432580424366872,67175202,49086
GERAL,4542,15966323,1727,3384,0.5285080216782736,0.00010816516739640054,12.435318275154003,67175202,49086
GERAL,4543,15961212,1935,234,0.5284439499134259,0.00012123139520983745,12.438056125941136,67175202,49086
GERAL,4544,15959043,1511,383,0.5283939169128056,9.467986269602758e-05,12.44079397672827,67175202,49086
GERAL,4545,15957149,1236,2831,0.5283529888697507,7.745744556248738e-05,12.4435318275154,67175202,49086
GERAL,4546,15953082,1020,3334,0.5283192073064987,6.393748869340734e-05,12.446269678302533,67175202,49086
GERAL,4547,15948728,1075,3352,0.5282835967457158,6.740349449811923e-05,12.449007529089664,67175202,49086
GERAL,4548,15944301,1461,3720,0.5282351893345132,9.163148638500992e-05,12.451745379876797,67175202,49086
GERAL,4549,15939120,1735,3344,0.5281776900463784,0.00010885168064485366,12.454483230663929,67175202,49086
GERAL,4550,15934041,1973,238,0.5281122895254144,0.00012382295238226135,12.457221081451062,67175202,49086
GERAL,4551,15931830,1449,216,0.5280642577106435,9.095000386019685e-05,12.459958932238193,67175202,49086
GERAL,4552,15930165,1378,3039,0.5280185788022878,8.650255662763066e-05,12.462696783025326,67175202,49086
GERAL,4553,15925748,1089,3419,0.5279824729796717,6.837983371330502e-05,12.465434633812457,67175202,49086
GERAL,4554,15921240,1005,3403,0.5279491450237245,6.312322407048698e-05,12.46817248459959,67175202,49086
GERAL,4555,15916832,1502,3633,0.5278993248323808,9.436551193101743e-05,12.470910335386721,67175202,49086
GERAL,4556,15911697,1756,3506,0.5278410663565937,0.00011035906478108526,12.473648186173854,67175202,49086
GERAL,4557,15906435,2000,243,0.527774698114262,0.00012573527632055831,12.476386036960985,67175202,49086
GERAL,4558,15904192,1451,254,0.5277265472187646,9.123380804255885e-05,12.479123887748118,67175202,49086
GERAL,4559,15902487,1258,3014,0.5276848002897212,7.910712330719089e-05,12.48186173853525,67175202,49086
GERAL,4560,15898215,1006,3651,0.5276514096915257,6.327754405132904e-05,12.484599589322382,67175202,49086
GERAL,4561,15893558,1013,3631,0.5276177790294664,6.373651513399328e-05,12.487337440109513,67175202,49086
GERAL,4562,15888914,1535,3772,0.5275668068050078,9.660823892683918e-05,12.490075290896646,67175202,49086
GERAL,4563,15883607,1814,3859,0.5275065556172552,0.00011420579720966403,12.492813141683778,67175202,49086
GERAL,4564,15877934,1956,229,0.5274415721740197,0.00012318983061650212,12.49555099247091,67175202,49086
GERAL,4565,15875749,1453,269,0.5273932990119554,9.152324088772127e-05,12.498288843258042,67175202,49086
GERAL,4566,15874027,1432,3128,0.5273457227287486,9.021025351664074e-05,12.501026694045175,67175202,49086
GERAL,4567,15869467,1031,3645,0.5273114623821261,6.496752537435568e-05,12.503764544832306,67175202,49086
GERAL,4568,15864791,1022,3493,0.5272774933046542,6.441937999687484e-05,12.506502395619439,67175202,49086
GERAL,4569,15860276,1404,4207,0.5272308170929288,8.852304966193527e-05,12.509240246406572,67175202,49086
GERAL,4570,15854665,1653,2566,0.527175848253117,0.00010425953496967612,12.511978097193703,67175202,49086
GERAL,4571,15850446,2034,250,0.5271081986945275,0.00012832446481316677,12.514715947980836,67175202,49086
GERAL,4572,15848162,1580,201,0.5270556480609627,9.969610356077885e-05,12.517453798767967,67175202,49086
GERAL,4573,15846381,1063,2923,0.5270202923444816,6.70815626609003e-05,12.5201916495551,67175202,49086
GERAL,4574,15842395,975,3222,0.5269878575525807,6.154372492290465e-05,12.522929500342231,67175202,49086
GERAL,4575,15838198,1008,3142,0.5269543181461146,6.36436038998881e-05,12.525667351129364,67175202,49086
GERAL,4576,15834048,1360,3292,0.5269090575865484,8.589085999991916e-05,12.528405201916495,67175202,49086
GERAL,4577,15829396,1811,3374,0.5268487752925626,0.0001144073974774527,12.531143052703628,67175202,49086
GERAL,4578,15824211,1935,264,0.5267843517089671,0.0001222809781795756,12.53388090349076,67175202,49086
GERAL,4579,15822012,1503,273,0.5267343102300062,9.499423967065629e-05,12.536618754277892,67175202,49086
GERAL,4580,15820236,1320,2825,0.5266903608673352,8.3437440503416e-05,12.539356605065024,67175202,49086
GERAL,4581,15816091,1048,3508,0.5266554615045161,6.626163190386297e-05,12.542094455852157,67175202,49086
GERAL,4582,15811535,1019,3515,0.52662152033971,6.444662077401088e-05,12.544832306639288,67175202,49086
GERAL,4583,15807001,1338,3820,0.5265769439147313,8.464603753741776e-05,12.54757015742642,67175202,49086
GERAL,4584,15801843,1664,3601,0.5265214931654311,0.00010530417243102593,12.550308008213552,67175202,49086
GERAL,4585,15796578,1843,207,0.5264600634613582,0.00011667083845627832,12.553045859000685,67175202,49086
GERAL,4586,15794528,1475,163,0.5264108990549508,9.33867729380707e-05,12.555783709787816,67175202,49086
GERAL,4587,15792890,1176,3407,0.5263717004524601,7.446388849665895e-05,12.558521560574949,67175202,49086
GERAL,4588,15788307,978,3994,0.5263390945800862,6.194457708480079e-05,12.56125941136208,67175202,49086
GERAL,4589,15783335,976,3718,0.5263065471522891,6.183737467398366e-05,12.563997262149213,67175202,49086
GERAL,4590,15778641,1365,2640,0.5262610167142201,8.650935147076355e-05,12.566735112936344,67175202,49086
GERAL,4591,15774636,1213,3405,0.5262205495609195,7.689559366060807e-05,12.569472963723477,67175202,49086
GERAL,4592,15770018,1803,236,0.5261603863036005,0.00011433087774535197,12.572210814510608,67175202,49086
GERAL,4593,15767979,1525,303,0.5261094987048085,9.67149943566008e-05,12.574948665297741,67175202,49086
GERAL,4594,15766151,1209,2793,0.5260691549085368,7.668326911241685e-05,12.577686516084873,67175202,49086
GERAL,4595,15762149,986,3180,0.5260362466936265,6.255492192086244e-05,12.580424366872005,67175202,49086
GERAL,4596,15757983,1065,3623,0.5260006946434226,6.758479178458308e-05,12.583162217659138,67175202,49086
GERAL,4597,15753295,1364,3458,0.5259551508414755,8.65850604587802e-05,12.58590006844627,67175202,49086
GERAL,4598,15748473,1553,3538,0.5259032849653834,9.86127353426583e-05,12.588637919233403,67175202,49086
GERAL,4599,15743382,1922,184,0.5258390810914189,0.00012208304416420817,12.591375770020534,67175202,49086
GERAL,4600,15741276,1393,264,0.5257925477709968,8.849346139410808e-05,12.594113620807667,67175202,49086
GERAL,4601,15739619,1241,3123,0.5257510913321984,7.884561881707557e-05,12.596851471594798,67175202,49086
GERAL,4602,15735255,954,3330,0.5257192159961375,6.062818810371996e-05,12.59958932238193,67175202,49086
GERAL,4603,15730971,1069,3217,0.5256834906844641,6.795511860011693e-05,12.602327173169062,67175202,49086
GERAL,4604,15726685,1511,3631,0.5256329836796869,9.60787349654425e-05,12.605065023956195,67175202,49086
GERAL,4605,15721543,1487,3545,0.5255832674243084,9.458359144519085e-05,12.607802874743326,67175202,49086
GERAL,4606,15716511,1824,219,0.525522270178814,0.00011605629264663131,12.61054072553046,67175202,49086
GERAL,4607,15714468,1412,310,0.525475050161853,8.985350315390887e-05,12.61327857631759,67175202,49086
GERAL,4608,15712746,1277,2963,0.5254323439640276,8.127159950272218e-05,12.616016427104723,67175202,49086
GERAL,4609,15708506,975,3613,0.5253997312804685,6.20682832600376e-05,12.618754277891854,67175202,49086
GERAL,4610,15703918,997,3283,0.5253663750484704,6.348734118453752e-05,12.621492128678987,67175202,49086
GERAL,4611,15699638,1315,3431,0.5253223704170776,8.375989306250246e-05,12.624229979466119,67175202,49086
GERAL,4612,15694892,1723,3298,0.5252647000333485,0.00010978094019379044,12.626967830253252,67175202,49086
GERAL,4613,15689871,1849,207,0.5252027993057796,0.00011784673054354621,12.629705681040383,67175202,49086
GERAL,4614,15687815,1325,285,0.5251584404381437,8.446045545539643e-05,12.632443531827516,67175202,49086
GERAL,4615,15686205,1252,2649,0.5251165247314812,7.9815353681786e-05,12.635181382614647,67175202,49086
GERAL,4616,15682304,974,3036,0.5250839106784002,6.210822083285722e-05,12.63791923340178,67175202,49086
GERAL,4617,15678294,1009,3342,0.5250501181199831,6.43564918479013e-05,12.640657084188911,67175202,49086
GERAL,4618,15673943,1491,3629,0.5250001721857587,9.512603178408904e-05,12.643394934976044,67175202,49086
GERAL,4619,15668823,1617,3262,0.5249459929230008,0.00010319856188304635,12.646132785763175,67175202,49086
GERAL,4620,15663944,1789,243,0.5248860381388584,0.00011421133783420063,12.648870636550308,67175202,49086
GERAL,4621,15661912,1357,285,0.5248405602716762,8.664331660144687e-05,12.65160848733744,67175202,49086
GERAL,4622,15660270,1165,3072,0.5248015162926952,7.439207625411312e-05,12.654346338124572,67175202,49086
GERAL,4623,15656033,954,3307,0.5247695375247312,6.093497631232637e-05,12.657084188911705,67175202,49086
GERAL,4624,15651772,871,3480,0.5247403348078002,5.564865115592024e-05,12.659822039698836,67175202,49086
GERAL,4625,15647421,1350,3453,0.5246950622065204,8.627619848663879e-05,12.66255989048597,67175202,49086
GERAL,4626,15642618,1618,3594,0.5246407901779732,0.00010343537124028727,12.6652977412731,67175202,49086
GERAL,4627,15637406,1549,227,0.5245888206515705,9.90573500489787e-05,12.668035592060233,67175202,49086
GERAL,4628,15635630,1390,303,0.5245421849572809,8.889951987863617e-05,12.670773442847365,67175202,49086
GERAL,4629,15633937,1179,3172,0.5245026277276423,7.54128662537146e-05,12.673511293634498,67175202,49086
GERAL,4630,15629586,950,3149,0.5244707473249022,6.078216019285476e-05,12.676249144421629,67175202,49086
GERAL,4631,15625487,1031,3575,0.5244361417256981,6.598194347478578e-05,12.678986995208762,67175202,49086
GERAL,4632,15620881,1308,2514,0.5243922285511865,8.37340736415571e-05,12.681724845995893,67175202,49086
GERAL,4633,15617059,1661,2944,0.5243364552143742,0.0001063580537154915,12.684462696783026,67175202,49086
GERAL,4634,15612454,1969,204,0.5242703273346497,0.0001261172651013095,12.687200547570157,67175202,49086
GERAL,4635,15610281,1501,467,0.524219916341963,9.615457915203448e-05,12.68993839835729,67175202,49086
GERAL,4636,15608313,1208,3561,0.5241793445223858,7.739465501492698e-05,12.692676249144421,67175202,49086
GERAL,4637,15603544,844,3840,0.5241509915170187,5.409027590142342e-05,12.695414099931554,67175202,49086
GERAL,4638,15598860,816,3749,0.5241235723845259,5.231151507225528e-05,12.698151950718685,67175202,49086
GERAL,4639,15594295,1412,3465,0.5240761151263295,9.054593362508533e-05,12.700889801505818,67175202,49086
GERAL,4640,15589418,1657,3378,0.5240204110504773,0.0001062900488010521,12.70362765229295,67175202,49086
GERAL,4641,15584383,1744,180,0.5239617695504017,0.00011190690064534477,12.706365503080082,67175202,49086
GERAL,4642,15582459,1353,266,0.5239162747877201,8.682840108868568e-05,12.709103353867214,67175202,49086
GERAL,4643,15580840,1189,2849,0.5238762938591743,7.63116751086591e-05,12.711841204654347,67175202,49086
GERAL,4644,15576802,979,3078,0.5238433683015606,6.28498712380115e-05,12.714579055441478,67175202,49086
GERAL,4645,15572745,993,2984,0.5238099652974837,6.376525140558072e-05,12.71731690622861,67175202,49086
GERAL,4646,15568768,1377,3297,0.5237636362416319,8.844630480716265e-05,12.720054757015742,67175202,49086
GERAL,4647,15564094,1658,3021,0.5237078411462741,0.00010652724148286434,12.722792607802875,67175202,49086
GERAL,4648,15559415,1876,194,0.5236446976469851,0.0001205700857005228,12.725530458590006,67175202,49086
GERAL,4649,15557345,1343,261,0.5235994936080607,8.632578373752076e-05,12.728268309377139,67175202,49086
GERAL,4650,15555741,1135,2909,0.5235612900004508,7.29634158861349e-05,12.731006160164272,67175202,49086
